GEO_ID,NAME,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
id,Geographic Area Name,Total,Total!!Not Hispanic or Latino,Total!!Not Hispanic or Latino!!White alone,Total!!Not Hispanic or Latino!!Black or African American alone,Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Not Hispanic or Latino!!Asian alone,Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Not Hispanic or Latino!!Some Other Race alone,Total!!Not Hispanic or Latino!!Two or More Races,Total!!Hispanic or Latino,Total!!Hispanic or Latino!!White alone,Total!!Hispanic or Latino!!Black or African American alone,Total!!Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Hispanic or Latino!!Asian alone,Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Hispanic or Latino!!Some Other Race alone,Total!!Hispanic or Latino!!Two or More Races
1400000US48215023512,"Census Tract 235.12, Hidalgo County, Texas",2958,1168,592,556,0,16,0,1,3,1790,1721,6,1,0,0,57,5
1400000US48439101302,"Census Tract 1013.02, Tarrant County, Texas",2801,1904,794,1027,9,37,0,0,37,897,418,25,2,4,0,412,36
1400000US48215022103,"Census Tract 221.03, Hidalgo County, Texas",5522,959,923,3,9,8,0,7,9,4563,3848,15,8,3,0,625,64
1400000US48201342400,"Census Tract 3424, Harris County, Texas",3104,1540,1372,94,9,39,3,1,22,1564,1000,3,24,1,0,445,91
1400000US48113002100,"Census Tract 21, Dallas County, Texas",1195,1055,711,258,10,45,1,1,29,140,90,3,4,0,0,33,10
1400000US48491020807,"Census Tract 208.07, Williamson County, Texas",6872,4652,3314,1060,7,98,8,5,160,2220,1527,53,27,7,0,515,91
1400000US48339691302,"Census Tract 6913.02, Montgomery County, Texas",5581,4817,4265,275,25,110,4,22,116,764,546,2,2,4,0,162,48
1400000US48439105006,"Census Tract 1050.06, Tarrant County, Texas",870,307,220,64,3,5,0,1,14,563,302,2,12,0,0,222,25
1400000US48049951100,"Census Tract 9511, Brown County, Texas",4033,3409,3212,116,7,29,1,3,41,624,379,11,2,0,0,202,30
1400000US48209010302,"Census Tract 103.02, Hays County, Texas",4356,1596,1226,231,8,68,2,4,57,2760,1791,27,27,4,5,805,101
1400000US48213950300,"Census Tract 9503, Henderson County, Texas",7689,6807,6411,235,26,22,1,10,102,882,439,2,3,1,0,376,61
1400000US48157671800,"Census Tract 6718, Fort Bend County, Texas",3011,2127,809,813,5,455,1,7,37,884,485,13,16,3,0,302,65
1400000US48233950600,"Census Tract 9506, Hutchinson County, Texas",3999,2561,2231,226,43,9,0,2,50,1438,877,17,9,0,0,469,66
1400000US48201250301,"Census Tract 2503.01, Harris County, Texas",8587,5845,2140,3248,21,260,14,29,133,2742,1664,87,30,7,6,842,106
1400000US48113013716,"Census Tract 137.16, Dallas County, Texas",4452,2786,1835,315,20,542,0,6,68,1666,947,16,9,4,0,631,59
1400000US48029160200,"Census Tract 1602, Bexar County, Texas",2676,113,104,2,0,3,0,1,3,2563,1916,6,25,7,0,561,48
1400000US48201423500,"Census Tract 4235, Harris County, Texas",1927,1523,615,581,1,286,0,12,28,404,239,10,3,0,0,140,12
1400000US48085030513,"Census Tract 305.13, Collin County, Texas",3670,3227,2283,441,15,395,1,5,87,443,248,9,1,7,0,130,48
1400000US48113010904,"Census Tract 109.04, Dallas County, Texas",3281,2717,84,2577,5,24,0,0,27,564,193,25,13,0,0,289,44
1400000US48201511200,"Census Tract 5112, Harris County, Texas",4424,3005,2533,242,9,157,1,5,58,1419,845,11,14,1,2,500,46
1400000US48091310604,"Census Tract 3106.04, Comal County, Texas",2664,2373,2291,15,10,16,0,3,38,291,186,0,8,0,0,78,19
1400000US48201333300,"Census Tract 3333, Harris County, Texas",9372,2991,634,2043,4,230,1,4,75,6381,3692,67,41,7,0,2367,207
1400000US48089750500,"Census Tract 7505, Colorado County, Texas",4147,3071,2302,694,5,28,1,4,37,1076,511,31,38,0,0,445,51
1400000US48251130212,"Census Tract 1302.12, Johnson County, Texas",4714,3827,3665,53,36,18,2,0,53,887,466,3,21,1,1,354,41
1400000US48201343302,"Census Tract 3433.02, Harris County, Texas",4763,3498,3117,247,13,38,2,12,69,1265,805,8,0,1,0,390,61
1400000US48113007902,"Census Tract 79.02, Dallas County, Texas",5081,4189,3816,208,22,78,0,3,62,892,627,9,12,2,0,202,40
1400000US48381020200,"Census Tract 202, Randall County, Texas",2059,1780,1661,53,19,18,0,3,26,279,183,1,1,3,0,69,22
1400000US48479001818,"Census Tract 18.18, Webb County, Texas",3284,25,22,0,0,0,0,3,0,3259,3108,0,11,1,0,131,8
1400000US48449950500,"Census Tract 9505, Titus County, Texas",2953,1084,675,358,10,27,0,0,14,1869,882,10,40,3,0,867,67
1400000US48121021523,"Census Tract 215.23, Denton County, Texas",3600,2601,2152,256,27,61,1,10,94,999,531,18,12,10,0,383,45
1400000US48439113907,"Census Tract 1139.07, Tarrant County, Texas",6340,5945,5160,141,23,495,0,19,107,395,324,3,0,7,0,45,16
1400000US48113012601,"Census Tract 126.01, Dallas County, Texas",5734,2319,647,975,11,651,0,2,33,3415,1922,20,24,7,1,1321,120
1400000US48257050600,"Census Tract 506, Kaufman County, Texas",6879,5857,5282,295,39,117,4,2,118,1022,443,7,17,0,0,501,54
1400000US48049950600,"Census Tract 9506, Brown County, Texas",2654,1702,1509,134,11,8,0,1,39,952,592,17,2,0,0,309,32
1400000US48121020112,"Census Tract 201.12, Denton County, Texas",2886,2540,1858,395,28,170,0,0,89,346,236,1,2,1,1,75,30
1400000US48309001200,"Census Tract 12, McLennan County, Texas",3342,1924,179,1698,6,0,1,1,39,1418,664,26,29,2,0,602,95
1400000US48183010100,"Census Tract 101, Gregg County, Texas",5997,5586,4929,512,33,34,1,4,73,411,149,4,5,0,0,205,48
1400000US48187210607,"Census Tract 2106.07, Guadalupe County, Texas",8024,5847,5451,133,33,133,4,5,88,2177,1634,2,36,7,1,424,73
1400000US48201411900,"Census Tract 4119, Harris County, Texas",3681,3319,2936,77,9,224,2,8,63,362,295,4,0,1,1,55,6
1400000US48029181731,"Census Tract 1817.31, Bexar County, Texas",7203,3245,2474,469,25,133,3,10,131,3958,2994,23,46,18,0,704,173
1400000US48027023402,"Census Tract 234.02, Bell County, Texas",4862,3832,3645,100,12,24,1,0,50,1030,371,15,18,1,0,529,96
1400000US48309003900,"Census Tract 39, McLennan County, Texas",8644,6459,5700,573,28,48,1,9,100,2185,989,9,37,1,2,1024,123
1400000US48201240400,"Census Tract 2404, Harris County, Texas",6394,3171,1181,1680,16,206,13,11,64,3223,2050,31,20,7,4,958,153
1400000US48245000307,"Census Tract 3.07, Jefferson County, Texas",3362,3068,1776,993,8,228,0,5,58,294,158,14,11,6,0,79,26
1400000US48277001000,"Census Tract 10, Lamar County, Texas",3784,3420,2475,712,59,34,0,0,140,364,168,18,7,0,0,147,24
1400000US48343950100,"Census Tract 9501, Morris County, Texas",4661,4375,3363,890,30,18,2,5,67,286,104,12,0,2,0,147,21
1400000US48469000201,"Census Tract 2.01, Victoria County, Texas",3154,802,521,221,3,22,0,1,34,2352,1621,13,6,0,0,648,64
1400000US48141010213,"Census Tract 102.13, El Paso County, Texas",5740,2468,1886,114,11,370,5,12,70,3272,2742,13,10,8,0,405,94
1400000US48199030600,"Census Tract 306, Hardin County, Texas",3297,3132,3087,3,9,6,1,0,26,165,116,0,1,0,0,32,16
1400000US48113014123,"Census Tract 141.23, Dallas County, Texas",5870,5342,4022,149,10,1027,1,13,120,528,423,11,0,5,1,60,28
1400000US48215021305,"Census Tract 213.05, Hidalgo County, Texas",7279,64,55,4,0,1,2,0,2,7215,7105,7,1,1,0,80,21
1400000US48085031634,"Census Tract 316.34, Collin County, Texas",2973,2403,1914,250,10,167,1,0,61,570,341,14,7,0,0,180,28
1400000US48121021621,"Census Tract 216.21, Denton County, Texas",3700,3399,2455,179,13,676,0,7,69,301,233,2,0,0,0,50,16
1400000US48113000300,"Census Tract 3, Dallas County, Texas",4080,3662,3346,96,9,161,3,6,41,418,295,1,9,0,0,96,17
1400000US48201531000,"Census Tract 5310, Harris County, Texas",3629,2536,2377,41,10,58,0,3,47,1093,651,5,7,3,0,388,39
1400000US48115950401,"Census Tract 9504.01, Dawson County, Texas",4158,2034,1891,95,4,20,1,3,20,2124,1672,2,7,3,1,383,56
1400000US48439106513,"Census Tract 1065.13, Tarrant County, Texas",2935,2490,584,1688,8,155,8,2,45,445,204,9,10,0,0,194,28
1400000US48155950100,"Census Tract 9501, Foard County, Texas",1336,1149,1087,53,1,4,0,0,4,187,124,0,2,1,0,54,6
1400000US48303010700,"Census Tract 107, Lubbock County, Texas",3810,3047,2939,47,17,22,0,3,19,763,477,5,5,0,0,227,49
1400000US48439102000,"Census Tract 1020, Tarrant County, Texas",1316,714,647,35,4,21,0,0,7,602,356,1,2,0,0,233,10
1400000US48201412800,"Census Tract 4128, Harris County, Texas",4930,4468,3529,48,16,780,0,7,88,462,376,3,4,3,0,44,32
1400000US48201310400,"Census Tract 3104, Harris County, Texas",4084,295,191,67,6,15,0,6,10,3789,2509,18,32,5,0,1056,169
1400000US48201540601,"Census Tract 5406.01, Harris County, Texas",2632,1917,1103,328,5,408,1,11,61,715,447,17,5,1,0,205,40
1400000US48201554801,"Census Tract 5548.01, Harris County, Texas",14076,10079,7113,1574,41,1036,7,32,276,3997,2289,45,56,20,3,1320,264
1400000US48367140705,"Census Tract 1407.05, Parker County, Texas",7148,6356,6103,67,41,47,4,4,90,792,406,2,12,0,1,329,42
1400000US48215020202,"Census Tract 202.02, Hidalgo County, Texas",7190,104,85,2,4,4,0,1,8,7086,6916,1,0,3,0,131,35
1400000US48167720100,"Census Tract 7201, Galveston County, Texas",5874,5149,4737,82,11,248,1,11,59,725,532,4,10,3,1,134,41
1400000US48121021736,"Census Tract 217.36, Denton County, Texas",2017,1728,1214,250,17,154,0,16,77,289,135,5,2,1,0,110,36
1400000US48439105511,"Census Tract 1055.11, Tarrant County, Texas",5815,4390,2111,2001,9,171,0,6,92,1425,775,38,8,3,0,520,81
1400000US48441013000,"Census Tract 130, Taylor County, Texas",625,524,387,85,5,23,2,1,21,101,78,4,1,0,0,13,5
1400000US48141000108,"Census Tract 1.08, El Paso County, Texas",2505,922,619,179,23,43,19,2,37,1583,1092,23,12,6,1,370,79
1400000US48245006100,"Census Tract 61, Jefferson County, Texas",1399,1290,50,1222,3,1,0,1,13,109,28,8,0,0,0,61,12
1400000US48217960400,"Census Tract 9604, Hill County, Texas",1994,1879,1822,12,9,6,0,2,28,115,82,0,1,0,0,30,2
1400000US48439102302,"Census Tract 1023.02, Tarrant County, Texas",5551,2938,2547,266,26,27,1,14,57,2613,1180,13,40,2,0,1233,145
1400000US48201240600,"Census Tract 2406, Harris County, Texas",2657,1071,100,924,5,8,4,7,23,1586,709,32,35,0,0,750,60
1400000US48329010108,"Census Tract 101.08, Midland County, Texas",3370,2947,2765,85,10,61,0,3,23,423,306,5,1,0,0,82,29
1400000US48121021527,"Census Tract 215.27, Denton County, Texas",6056,5575,4767,293,14,379,0,7,115,481,379,7,1,8,0,53,33
1400000US48303000605,"Census Tract 6.05, Lubbock County, Texas",903,777,696,53,7,12,0,2,7,126,93,0,6,3,0,21,3
1400000US48085030201,"Census Tract 302.01, Collin County, Texas",2847,2444,2327,41,25,12,0,1,38,403,226,1,2,0,1,154,19
1400000US48055960600,"Census Tract 9606, Caldwell County, Texas",2356,1871,1753,80,6,7,0,1,24,485,269,1,4,0,0,188,23
1400000US48113017703,"Census Tract 177.03, Dallas County, Texas",4661,2875,1628,1102,32,53,0,2,58,1786,1003,24,32,0,0,640,87
1400000US48113016615,"Census Tract 166.15, Dallas County, Texas",3715,2986,569,2296,21,50,2,1,47,729,353,14,2,1,0,335,24
1400000US48141010327,"Census Tract 103.27, El Paso County, Texas",3904,506,378,79,3,22,0,3,21,3398,2824,11,30,6,1,449,77
1400000US48491020706,"Census Tract 207.06, Williamson County, Texas",3908,3287,2589,219,13,351,1,8,106,621,408,13,6,0,0,143,51
1400000US48141001001,"Census Tract 10.01, El Paso County, Texas",3223,237,198,11,8,11,2,0,7,2986,2650,22,21,4,0,233,56
1400000US48139060214,"Census Tract 602.14, Ellis County, Texas",7218,6593,6085,307,31,54,7,11,98,625,494,8,1,0,0,85,37
1400000US48459950200,"Census Tract 9502, Upshur County, Texas",3591,3347,2836,428,14,7,0,0,62,244,120,3,16,0,0,80,25
1400000US48113009609,"Census Tract 96.09, Dallas County, Texas",2880,2657,2533,51,5,39,3,0,26,223,181,5,4,0,0,26,7
1400000US48061014001,"Census Tract 140.01, Cameron County, Texas",2519,239,192,19,0,26,2,0,0,2280,2098,8,7,8,0,110,49
1400000US48291700900,"Census Tract 7009, Liberty County, Texas",6059,4576,2948,1534,13,19,0,17,45,1483,730,25,11,3,1,673,40
1400000US48201555600,"Census Tract 5556, Harris County, Texas",4717,3833,3649,59,8,68,0,6,43,884,381,13,25,1,0,436,28
1400000US48437950400,"Census Tract 9504, Swisher County, Texas",1297,708,640,49,1,1,2,4,11,589,321,3,9,0,0,240,16
1400000US48027023300,"Census Tract 233, Bell County, Texas",6966,5943,4862,572,37,186,42,13,231,1023,559,67,8,8,3,283,95
1400000US48183010600,"Census Tract 106, Gregg County, Texas",5674,5158,4319,614,18,100,0,3,104,516,250,6,10,0,0,227,23
1400000US48141010341,"Census Tract 103.41, El Paso County, Texas",16119,1563,1029,297,22,99,19,12,85,14556,12299,76,55,24,10,1871,221
1400000US48141001107,"Census Tract 11.07, El Paso County, Texas",7034,2730,2310,106,9,220,4,11,70,4304,3800,20,16,3,1,358,106
1400000US48201410702,"Census Tract 4107.02, Harris County, Texas",2622,2068,1563,192,4,251,2,6,50,554,316,6,21,1,2,177,31
1400000US48201534001,"Census Tract 5340.01, Harris County, Texas",2959,895,388,238,4,255,0,0,10,2064,1079,7,64,3,0,741,170
1400000US48303000404,"Census Tract 4.04, Lubbock County, Texas",7437,5510,4585,367,32,385,6,15,120,1927,1111,20,12,2,0,697,85
1400000US48063950200,"Census Tract 9502, Camp County, Texas",4825,3303,2020,1158,10,10,13,3,89,1522,576,24,27,1,0,817,77
1400000US48201430200,"Census Tract 4302, Harris County, Texas",1380,1124,940,31,4,126,0,6,17,256,172,1,6,3,0,58,16
1400000US48453001747,"Census Tract 17.47, Travis County, Texas",5105,3113,2544,338,14,109,3,8,97,1992,1286,16,28,11,2,542,107
1400000US48375011500,"Census Tract 115, Potter County, Texas",4155,3335,3048,156,38,33,0,1,59,820,455,10,7,7,0,291,50
1400000US48085030527,"Census Tract 305.27, Collin County, Texas",3747,3238,2437,481,19,189,4,10,98,509,367,6,5,7,0,105,19
1400000US48347950100,"Census Tract 9501, Nacogdoches County, Texas",2624,2419,2087,288,1,14,0,1,28,205,102,1,1,0,0,86,15
1400000US48245000600,"Census Tract 6, Jefferson County, Texas",5926,4700,469,4126,14,19,0,1,71,1226,270,24,22,1,0,852,57
1400000US48027980002,"Census Tract 9800.02, Bell County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US48085030404,"Census Tract 304.04, Collin County, Texas",5554,4868,3639,408,31,645,0,12,133,686,479,6,3,11,0,126,61
1400000US48113018141,"Census Tract 181.41, Dallas County, Texas",3830,2968,2072,733,18,60,2,11,72,862,375,19,16,2,0,398,52
1400000US48141010203,"Census Tract 102.03, El Paso County, Texas",4732,1446,844,423,91,45,9,3,31,3286,2552,27,25,1,2,576,103
1400000US48187210707,"Census Tract 2107.07, Guadalupe County, Texas",4254,3279,2503,467,23,129,12,10,135,975,710,24,5,0,2,161,73
1400000US48367140407,"Census Tract 1404.07, Parker County, Texas",10214,9191,8796,106,67,67,3,8,144,1023,616,14,14,1,0,316,62
1400000US48201421700,"Census Tract 4217, Harris County, Texas",4560,3004,2236,152,4,566,0,6,40,1556,936,20,17,3,1,477,102
1400000US48439121604,"Census Tract 1216.04, Tarrant County, Texas",6098,4714,3030,1316,38,117,18,14,181,1384,620,31,18,2,0,639,74
1400000US48013960600,"Census Tract 9606, Atascosa County, Texas",5989,2968,2880,24,19,13,0,3,29,3021,2429,4,20,1,1,459,107
1400000US48141000204,"Census Tract 2.04, El Paso County, Texas",5283,1664,1137,323,17,72,14,2,99,3619,2740,59,31,11,7,598,173
1400000US48029120902,"Census Tract 1209.02, Bexar County, Texas",6123,4111,2937,831,22,195,6,17,103,2012,1427,49,19,8,0,392,117
1400000US48201552200,"Census Tract 5522, Harris County, Texas",6511,4615,3195,888,23,361,2,22,124,1896,962,21,11,2,0,786,114
1400000US48201550602,"Census Tract 5506.02, Harris County, Texas",3015,1494,82,1117,7,254,0,7,27,1521,737,27,9,14,0,625,109
1400000US48379950100,"Census Tract 9501, Rains County, Texas",6398,5850,5579,149,45,23,1,0,53,548,253,2,7,0,0,263,23
1400000US48453001745,"Census Tract 17.45, Travis County, Texas",2322,1975,1720,117,5,83,0,5,45,347,263,11,2,0,0,58,13
1400000US48113008604,"Census Tract 86.04, Dallas County, Texas",3077,2489,39,2428,5,0,1,1,15,588,189,14,7,0,0,354,24
1400000US48251130302,"Census Tract 1303.02, Johnson County, Texas",5253,4174,3783,211,28,42,37,0,73,1079,646,10,19,0,0,348,56
1400000US48167722700,"Census Tract 7227, Galveston County, Texas",4200,3912,327,3510,19,9,0,0,47,288,130,28,4,3,0,99,24
1400000US48439105406,"Census Tract 1054.06, Tarrant County, Texas",5025,4609,4012,329,16,176,1,12,63,416,265,10,0,0,0,120,21
1400000US48029192300,"Census Tract 1923, Bexar County, Texas",4448,3098,2781,125,11,119,1,2,59,1350,1140,12,5,2,1,144,46
1400000US48061013600,"Census Tract 136, Cameron County, Texas",3311,178,161,3,1,13,0,0,0,3133,2808,3,15,2,0,267,38
1400000US48245001900,"Census Tract 19, Jefferson County, Texas",2978,1743,268,1254,11,163,0,5,42,1235,446,24,8,10,0,706,41
1400000US48123970300,"Census Tract 9703, DeWitt County, Texas",4193,3064,2701,256,15,22,0,16,54,1129,756,22,6,0,0,268,77
1400000US48253020300,"Census Tract 203, Jones County, Texas",2410,1766,1555,182,3,9,0,3,14,644,343,11,20,3,0,233,34
1400000US48029121403,"Census Tract 1214.03, Bexar County, Texas",4957,2887,1125,1339,22,275,9,8,109,2070,1379,66,35,9,1,473,107
1400000US48029121000,"Census Tract 1210, Bexar County, Texas",7095,3754,3102,384,17,100,32,6,113,3341,2099,35,48,2,6,972,179
1400000US48029121116,"Census Tract 1211.16, Bexar County, Texas",4839,3253,2866,171,9,106,3,9,89,1586,1101,19,12,6,1,367,80
1400000US48201230700,"Census Tract 2307, Harris County, Texas",2651,2021,34,1960,2,0,1,4,20,630,236,9,11,0,0,347,27
1400000US48091310802,"Census Tract 3108.02, Comal County, Texas",5631,3889,3616,143,11,56,3,2,58,1742,1129,5,38,1,0,513,56
1400000US48029181506,"Census Tract 1815.06, Bexar County, Texas",4135,1617,1254,178,13,109,18,7,38,2518,1904,24,16,6,0,487,81
1400000US48201532002,"Census Tract 5320.02, Harris County, Texas",1008,686,498,156,3,10,0,3,16,322,175,6,2,1,0,126,12
1400000US48469000602,"Census Tract 6.02, Victoria County, Texas",4324,1938,1572,291,8,44,0,3,20,2386,1645,7,30,2,1,616,85
1400000US48141004307,"Census Tract 43.07, El Paso County, Texas",5548,1491,1146,205,14,85,5,4,32,4057,3496,29,27,5,0,423,77
1400000US48201250402,"Census Tract 2504.02, Harris County, Texas",13962,11345,8562,2006,45,428,38,17,249,2617,1674,52,19,6,0,694,172
1400000US48167722002,"Census Tract 7220.02, Galveston County, Texas",3377,2389,1881,435,9,25,0,5,34,988,540,9,19,4,0,354,62
1400000US48121021800,"Census Tract 218, Denton County, Texas",3796,3487,2870,219,12,272,2,14,98,309,210,8,0,2,0,57,32
1400000US48201431600,"Census Tract 4316, Harris County, Texas",3352,3128,2981,41,12,61,0,8,25,224,163,2,0,1,0,55,3
1400000US48201433001,"Census Tract 4330.01, Harris County, Texas",5358,2088,183,337,6,1463,18,7,74,3270,1446,34,107,23,4,1441,215
1400000US48361021800,"Census Tract 218, Orange County, Texas",2608,2506,2455,1,8,11,5,4,22,102,53,0,7,0,0,30,12
1400000US48029180800,"Census Tract 1808, Bexar County, Texas",2515,680,450,173,8,26,0,3,20,1835,1379,18,26,0,1,343,68
1400000US48113018801,"Census Tract 188.01, Dallas County, Texas",4301,2122,1467,329,23,241,2,6,54,2179,1152,24,28,7,0,885,83
1400000US48245002500,"Census Tract 25, Jefferson County, Texas",3758,3071,367,2617,12,47,4,1,23,687,197,26,8,1,0,413,42
1400000US48467950100,"Census Tract 9501, Van Zandt County, Texas",4853,4507,4399,20,25,14,1,0,48,346,176,0,4,0,0,133,33
1400000US48439100800,"Census Tract 1008, Tarrant County, Texas",5901,446,363,40,33,1,0,4,5,5455,3663,55,50,3,0,1533,151
1400000US48217960700,"Census Tract 9607, Hill County, Texas",2023,1772,1716,34,7,6,1,0,8,251,121,1,6,1,0,105,17
1400000US48201553700,"Census Tract 5537, Harris County, Texas",3960,3382,2516,382,7,408,1,5,63,578,385,16,6,0,4,147,20
1400000US48183000300,"Census Tract 3, Gregg County, Texas",4944,4494,3678,656,18,67,0,5,70,450,186,8,3,0,0,227,26
1400000US48121020900,"Census Tract 209, Denton County, Texas",4644,3308,2185,678,15,326,5,5,94,1336,630,29,18,5,0,601,53
1400000US48427950500,"Census Tract 9505, Starr County, Texas",4915,155,112,2,2,37,0,1,1,4760,4416,12,17,1,0,261,53
1400000US48201251501,"Census Tract 2515.01, Harris County, Texas",4807,4247,3652,128,19,351,4,5,88,560,434,4,0,2,0,98,22
1400000US48113001400,"Census Tract 14, Dallas County, Texas",3756,2103,1513,418,17,92,0,9,54,1653,838,20,27,7,0,699,62
1400000US48029121122,"Census Tract 1211.22, Bexar County, Texas",5390,3591,3139,225,17,121,4,7,78,1799,1438,9,16,3,0,271,62
1400000US48409010800,"Census Tract 108, San Patricio County, Texas",4544,831,723,69,5,3,8,3,20,3713,2927,28,28,1,1,618,110
1400000US48479000105,"Census Tract 1.05, Webb County, Texas",2580,34,29,2,1,0,1,0,1,2546,2115,6,19,0,0,336,70
1400000US48201550603,"Census Tract 5506.03, Harris County, Texas",5632,2446,182,1816,4,421,0,4,19,3186,1542,41,26,4,0,1429,144
1400000US48339691000,"Census Tract 6910, Montgomery County, Texas",3993,3758,3579,47,7,94,1,5,25,235,197,2,5,0,0,22,9
1400000US48299970100,"Census Tract 9701, Llano County, Texas",2674,2557,2502,6,18,5,0,0,26,117,80,0,0,0,0,23,14
1400000US48315950100,"Census Tract 9501, Marion County, Texas",2296,2267,1627,589,10,5,1,0,35,29,11,0,3,0,0,10,5
1400000US48029131606,"Census Tract 1316.06, Bexar County, Texas",4895,2916,1617,1030,14,98,22,12,123,1979,1228,67,25,6,0,553,100
1400000US48215023513,"Census Tract 235.13, Hidalgo County, Texas",7271,268,242,16,2,5,0,2,1,7003,6339,11,19,7,1,559,67
1400000US48027021700,"Census Tract 217, Bell County, Texas",7338,6397,5848,201,42,161,17,10,118,941,611,11,17,2,1,257,42
1400000US48007950500,"Census Tract 9505, Aransas County, Texas",6308,4541,4280,54,46,59,0,7,95,1767,1298,9,13,0,0,389,58
1400000US48201222600,"Census Tract 2226, Harris County, Texas",4947,894,106,739,5,27,1,3,13,4053,2298,26,61,6,0,1389,273
1400000US48201432200,"Census Tract 4322, Harris County, Texas",4043,2642,1570,688,4,307,0,3,70,1401,934,16,26,2,0,350,73
1400000US48201554402,"Census Tract 5544.02, Harris County, Texas",12826,10520,8440,1000,48,815,10,34,173,2306,1545,29,15,16,2,586,113
1400000US48113014502,"Census Tract 145.02, Dallas County, Texas",4932,1716,1356,230,10,61,6,1,52,3216,1489,31,40,2,0,1581,73
1400000US48201430900,"Census Tract 4309, Harris County, Texas",5770,5309,4263,46,10,884,1,13,92,461,370,2,7,1,0,55,26
1400000US48439105007,"Census Tract 1050.07, Tarrant County, Texas",4557,3870,2986,453,24,304,2,5,96,687,424,18,3,3,1,200,38
1400000US48439103800,"Census Tract 1038, Tarrant County, Texas",3559,2500,201,2122,12,100,1,10,54,1059,544,47,3,5,0,418,42
1400000US48201454502,"Census Tract 4545.02, Harris County, Texas",2553,2182,1307,128,3,693,2,3,46,371,284,13,2,0,0,51,21
1400000US48381021900,"Census Tract 219, Randall County, Texas",4125,3824,3742,13,7,18,0,0,44,301,161,4,11,0,1,121,3
1400000US48321730201,"Census Tract 7302.01, Matagorda County, Texas",6853,3880,3297,478,22,18,1,9,55,2973,2034,18,35,0,0,809,77
1400000US48117950600,"Census Tract 9506, Deaf Smith County, Texas",3842,2000,1929,12,12,4,0,14,29,1842,1219,3,20,0,0,563,37
1400000US48491020311,"Census Tract 203.11, Williamson County, Texas",2727,2271,1615,114,11,459,3,4,65,456,321,2,3,3,0,93,34
1400000US48337950500,"Census Tract 9505, Montague County, Texas",5412,4799,4664,8,34,34,3,0,56,613,324,3,19,0,0,215,52
1400000US48041001301,"Census Tract 13.01, Brazos County, Texas",2547,2111,1682,147,5,238,1,4,34,436,238,8,7,1,0,158,24
1400000US48027022501,"Census Tract 225.01, Bell County, Texas",3423,2594,1494,811,6,86,52,6,139,829,353,46,19,3,0,335,73
1400000US48453002419,"Census Tract 24.19, Travis County, Texas",3890,1371,865,376,20,37,3,13,57,2519,1045,25,47,2,2,1288,110
1400000US48121020106,"Census Tract 201.06, Denton County, Texas",5860,5106,4636,260,37,46,6,6,115,754,530,8,4,6,0,155,51
1400000US48201422301,"Census Tract 4223.01, Harris County, Texas",7108,5082,202,4056,9,675,6,12,122,2026,792,32,34,5,3,1037,123
